contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AMZN240816C00170000,AMZN,2024-08-16,170.00,call,32.45,32.52,32.25,36,32.80,31,209,6965,2024-07-02,0.39772,0.89984,0.00629,-0.27761,0.12339,0.18179
AMZN240816P00170000,AMZN,2024-08-16,170.00,put,1.16,1.14,1.12,40,1.16,36,1443,16774,2024-07-02,0.37516,-0.08859,0.00609,-0.16143,0.11270,-0.02325
AMZN240816C00175000,AMZN,2024-08-16,175.00,call,27.87,28.02,27.85,23,28.20,27,60,11122,2024-07-02,0.37958,0.86818,0.00801,-0.30851,0.14999,0.17953
AMZN240816P00175000,AMZN,2024-08-16,175.00,put,1.68,1.69,1.66,13,1.71,11,1168,13244,2024-07-02,0.36708,-0.12478,0.00798,-0.20074,0.14438,-0.03285
AMZN240816C00180000,AMZN,2024-08-16,180.00,call,23.88,23.88,23.80,25,23.95,1,342,23100,2024-07-02,0.37318,0.82115,0.00997,-0.35257,0.18353,0.17303
AMZN240816P00180000,AMZN,2024-08-16,180.00,put,2.48,2.48,2.45,7,2.51,13,1960,13719,2024-07-02,0.36098,-0.17195,0.01006,-0.24242,0.17901,-0.04546
AMZN240816C00185000,AMZN,2024-08-16,185.00,call,20.00,20.00,19.90,25,20.10,2,856,31445,2024-07-02,0.36662,0.76456,0.01195,-0.39204,0.21603,0.16386
AMZN240816P00185000,AMZN,2024-08-16,185.00,put,3.55,3.60,3.55,180,3.65,43,699,9831,2024-07-02,0.35793,-0.23103,0.01211,-0.28377,0.21377,-0.06141
AMZN240816C00190000,AMZN,2024-08-16,190.00,call,16.50,16.52,16.45,32,16.60,8,2316,25025,2024-07-02,0.36388,0.69734,0.01366,-0.42729,0.24514,0.15158
AMZN240816P00190000,AMZN,2024-08-16,190.00,put,5.10,5.08,5.00,101,5.15,67,1181,8412,2024-07-02,0.35595,-0.29963,0.01390,-0.31763,0.24403,-0.08015
AMZN240816C00195000,AMZN,2024-08-16,195.00,call,13.44,13.43,13.35,40,13.50,8,3172,24743,2024-07-02,0.36220,0.62337,0.01493,-0.45098,0.26665,0.13715
AMZN240816P00195000,AMZN,2024-08-16,195.00,put,7.00,6.97,6.95,1,7.00,3,1471,6478,2024-07-02,0.35534,-0.37525,0.01520,-0.34012,0.26635,-0.10112
AMZN240816C00200000,AMZN,2024-08-16,200.00,call,10.75,10.75,10.70,5,10.80,141,11762,58907,2024-07-02,0.36129,0.54587,0.01562,-0.46023,0.27830,0.12134
AMZN240816P00200000,AMZN,2024-08-16,200.00,put,9.20,9.27,9.20,52,9.35,30,1013,4047,2024-07-02,0.35519,-0.45420,0.01589,-0.34754,0.27831,-0.12342
AMZN240816C00205000,AMZN,2024-08-16,205.00,call,8.45,8.45,8.40,55,8.50,20,4190,22546,2024-07-02,0.36007,0.46807,0.01573,-0.45319,0.27926,0.10500
AMZN240816P00205000,AMZN,2024-08-16,205.00,put,12.00,12.00,11.95,49,12.05,2,179,837,2024-07-02,0.35626,-0.53280,0.01589,-0.34021,0.27921,-0.14617
AMZN240816C00210000,AMZN,2024-08-16,210.00,call,6.55,6.55,6.50,58,6.60,8,7464,29562,2024-07-02,0.35992,0.39324,0.01522,-0.43263,0.27006,0.08889
AMZN240816P00210000,AMZN,2024-08-16,210.00,put,15.35,15.12,15.05,3,15.20,6,228,309,2024-07-02,0.35793,-0.60761,0.01529,-0.31896,0.26990,-0.16846
AMZN240816C00215000,AMZN,2024-08-16,215.00,call,5.02,5.03,4.95,241,5.10,298,1372,11633,2024-07-02,0.36113,0.32451,0.01418,-0.40186,0.25259,0.07381
AMZN240816P00215000,AMZN,2024-08-16,215.00,put,18.68,18.38,17.90,98,18.85,2,5,35,2024-07-02,0.35153,-0.68117,0.01446,-0.27507,0.25075,-0.19062
AMZN240816C00220000,AMZN,2024-08-16,220.00,call,3.80,3.83,3.80,29,3.85,23,2806,12061,2024-07-02,0.36312,0.26361,0.01281,-0.36389,0.22940,0.06028
AMZN240816P00220000,AMZN,2024-08-16,220.00,put,22.48,22.35,22.00,52,22.70,19,17,92,2024-07-02,0.36144,-0.73754,0.01284,-0.24498,0.22889,-0.20941
AMZN240816C00225000,AMZN,2024-08-16,225.00,call,2.88,2.88,2.85,7,2.92,92,909,8474,2024-07-02,0.36495,0.21075,0.01127,-0.32111,0.20281,0.04841
AMZN240816P00225000,AMZN,2024-08-16,225.00,put,26.70,26.50,25.90,103,27.10,109,4,1,2024-07-02,0.36952,-0.78590,0.01123,-0.20885,0.20469,-0.22646
AMZN240816C00230000,AMZN,2024-08-16,230.00,call,2.12,2.16,2.13,10,2.18,4,718,5307,2024-07-02,0.36769,0.16675,0.00968,-0.27834,0.17551,0.03845
AMZN240816P00230000,AMZN,2024-08-16,230.00,put,31.07,30.90,30.60,26,31.20,18,2,3,2024-07-02,0.38141,-0.82319,0.00969,-0.17762,0.18221,-0.24107
AMZN240816C00235000,AMZN,2024-08-16,235.00,call,1.61,1.61,1.59,7,1.64,9,218,2244,2024-07-02,0.37043,0.13044,0.00815,-0.23675,0.14890,0.03018
AMZN240816P00235000,AMZN,2024-08-16,235.00,put,0.00,35.45,35.15,31,35.75,26,0,1,2024-07-02,0.39482,-0.85235,0.00832,-0.14967,0.16202,-0.25387
AMZN240816C00240000,AMZN,2024-08-16,240.00,call,1.18,1.21,1.19,75,1.22,7,1972,10831,2024-07-02,0.37470,0.10203,0.00677,-0.20028,0.12507,0.02367
AMZN240816P00240000,AMZN,2024-08-16,240.00,put,0.00,40.28,39.85,44,40.70,65,0,7,2024-07-02,0.42119,-0.86745,0.00725,-0.14325,0.15056,-0.26355
AMZN240816C00245000,AMZN,2024-08-16,245.00,call,0.95,0.91,0.89,251,0.93,30,62,988,2024-07-02,0.37912,0.07948,0.00556,-0.16772,0.10389,0.01848
AMZN240816P00245000,AMZN,2024-08-16,245.00,put,0.00,45.17,44.70,55,45.65,106,0,0,2024-07-02,0.44924,-0.87820,0.00641,-0.14095,0.14196,-0.27223
AMZN240816C00250000,AMZN,2024-08-16,250.00,call,0.69,0.69,0.67,169,0.70,107,1024,6751,2024-07-02,0.38430,0.06209,0.00453,-0.14016,0.08592,0.01446
AMZN240816P00250000,AMZN,2024-08-16,250.00,put,51.00,50.20,49.70,61,50.70,153,3,0,2024-07-02,0.48552,-0.88202,0.00580,-0.15253,0.13880,-0.27937
AMZN240816C00255000,AMZN,2024-08-16,255.00,call,0.54,0.53,0.51,56,0.54,25,29,1336,2024-07-02,0.39025,0.04881,0.00369,-0.11736,0.07104,0.01138
AMZN240816P00255000,AMZN,2024-08-16,255.00,put,0.00,55.25,54.70,83,55.80,167,0,0,2024-07-02,0.52241,-0.88433,0.00531,-0.16627,0.13687,-0.28617
AMZN240816C00260000,AMZN,2024-08-16,260.00,call,0.42,0.41,0.38,306,0.43,292,37,508,2024-07-02,0.39650,0.03855,0.00300,-0.09833,0.05873,0.00900
AMZN240816P00260000,AMZN,2024-08-16,260.00,put,0.00,59.98,59.70,61,60.25,63,0,2,2024-07-02,0.53384,-0.89812,0.00475,-0.14277,0.12493,-0.29540
AMZN240816C00265000,AMZN,2024-08-16,265.00,call,0.32,0.31,0.29,382,0.33,425,9,92,2024-07-02,0.40077,0.02987,0.00241,-0.08039,0.04761,0.00698
AMZN240816P00265000,AMZN,2024-08-16,265.00,put,0.00,64.97,64.70,66,65.25,61,0,0,2024-07-02,0.56403,-0.90126,0.00439,-0.14861,0.12211,-0.30233
AMZN240816C00270000,AMZN,2024-08-16,270.00,call,0.26,0.26,0.25,1,0.26,494,6,439,2024-07-02,0.41144,0.02502,0.00202,-0.07106,0.04107,0.00585
AMZN240816P00270000,AMZN,2024-08-16,270.00,put,0.00,69.97,69.70,66,70.25,63,0,0,2024-07-02,0.59421,-0.90364,0.00409,-0.15542,0.11994,-0.30908
AMZN240816C00275000,AMZN,2024-08-16,275.00,call,0.19,0.19,0.17,502,0.21,424,2,69,2024-07-02,0.41296,0.01884,0.00159,-0.05602,0.03231,0.00441
AMZN240816P00275000,AMZN,2024-08-16,275.00,put,0.00,74.97,74.70,70,75.25,67,0,0,2024-07-02,0.62363,-0.90572,0.00384,-0.16201,0.11803,-0.31576
AMZN240816C00280000,AMZN,2024-08-16,280.00,call,0.16,0.16,0.14,345,0.17,499,342,3626,2024-07-02,0.42272,0.01584,0.00134,-0.04938,0.02787,0.00371
AMZN240816P00280000,AMZN,2024-08-16,280.00,put,0.00,79.95,79.65,71,80.25,81,0,0,2024-07-02,0.65061,-0.90822,0.00361,-0.16586,0.11570,-0.32251
AMZN240920C00045000,AMZN,2024-09-20,45.00,call,141.57,155.28,154.50,153,156.05,94,0,373,2024-07-02,0.15356,1.00000,0.00000,-0.02371,0.00000,0.09748
AMZN240920P00045000,AMZN,2024-09-20,45.00,put,0.00,0.01,0.00,0,0.03,46,0,2464,2024-07-02,1.02118,-0.00036,0.00001,-0.00280,0.00122,-0.00018
AMZN240920C00050000,AMZN,2024-09-20,50.00,call,147.60,150.82,149.60,168,152.05,168,2,425,2024-07-02,1.31828,0.99497,0.00012,-0.06661,0.01361,0.10559
AMZN240920P00050000,AMZN,2024-09-20,50.00,put,0.00,0.01,0.00,0,0.03,43,0,5033,2024-07-02,0.95091,-0.00039,0.00002,-0.00279,0.00131,-0.00019
AMZN240920C00055000,AMZN,2024-09-20,55.00,call,132.05,145.60,145.00,182,146.20,107,0,445,2024-07-02,0.14366,1.00000,0.00000,-0.02897,0.00000,0.11915
AMZN240920P00055000,AMZN,2024-09-20,55.00,put,0.00,0.01,0.00,0,0.05,38,0,566,2024-07-02,0.88749,-0.00041,0.00002,-0.00278,0.00140,-0.00020
AMZN240920C00060000,AMZN,2024-09-20,60.00,call,138.10,140.75,140.25,174,141.25,101,20,189,2024-07-02,0.96600,0.99822,0.00006,-0.04318,0.00535,0.12908
AMZN240920P00060000,AMZN,2024-09-20,60.00,put,0.01,0.02,0.01,90,0.03,46,1,2368,2024-07-02,0.87987,-0.00080,0.00003,-0.00504,0.00256,-0.00039
AMZN240920C00065000,AMZN,2024-09-20,65.00,call,123.54,135.80,135.30,179,136.30,95,0,1115,2024-07-02,0.88978,0.99833,0.00006,-0.04427,0.00504,0.13998
AMZN240920P00065000,AMZN,2024-09-20,65.00,put,0.00,0.01,0.00,0,0.03,46,0,2074,2024-07-02,0.77683,-0.00048,0.00002,-0.00276,0.00159,-0.00023
AMZN240920C00070000,AMZN,2024-09-20,70.00,call,114.32,130.82,130.25,180,131.40,110,0,538,2024-07-02,0.70747,0.99962,0.00002,-0.03889,0.00127,0.15146
AMZN240920P00070000,AMZN,2024-09-20,70.00,put,0.01,0.01,0.00,0,0.03,43,10,1376,2024-07-02,0.72774,-0.00051,0.00003,-0.00274,0.00169,-0.00024
AMZN240920C00075000,AMZN,2024-09-20,75.00,call,114.40,125.83,125.25,188,126.40,98,0,880,2024-07-02,0.12384,1.00000,0.00000,-0.03951,0.00000,0.16247
AMZN240920P00075000,AMZN,2024-09-20,75.00,put,0.00,0.01,0.00,0,0.03,46,0,3235,2024-07-02,0.68216,-0.00054,0.00003,-0.00273,0.00179,-0.00026
AMZN240920C00080000,AMZN,2024-09-20,80.00,call,109.09,121.22,120.95,25,121.50,102,0,1277,2024-07-02,0.91798,0.99120,0.00028,-0.08776,0.02230,0.16881
AMZN240920P00080000,AMZN,2024-09-20,80.00,put,0.00,0.03,0.01,43,0.04,159,0,4863,2024-07-02,0.70488,-0.00146,0.00007,-0.00698,0.00444,-0.00070
AMZN240920C00085000,AMZN,2024-09-20,85.00,call,104.10,116.10,115.60,183,116.60,125,0,1082,2024-07-02,0.76189,0.99547,0.00019,-0.06577,0.01239,0.18191
AMZN240920P00085000,AMZN,2024-09-20,85.00,put,0.00,0.04,0.02,229,0.05,230,0,3366,2024-07-02,0.68018,-0.00197,0.00010,-0.00885,0.00585,-0.00095
AMZN240920C00090000,AMZN,2024-09-20,90.00,call,106.10,111.18,110.70,181,111.65,110,0,888,2024-07-02,0.73064,0.99445,0.00023,-0.07151,0.01485,0.19224
AMZN240920P00090000,AMZN,2024-09-20,90.00,put,0.04,0.04,0.03,24,0.05,182,1,9813,2024-07-02,0.63780,-0.00210,0.00011,-0.00879,0.00621,-0.00101
AMZN240920C00095000,AMZN,2024-09-20,95.00,call,106.10,106.35,105.95,33,106.75,117,2,1767,2024-07-02,0.74253,0.99059,0.00036,-0.08901,0.02367,0.20113
AMZN240920P00095000,AMZN,2024-09-20,95.00,put,0.04,0.04,0.03,301,0.06,306,5,4397,2024-07-02,0.59771,-0.00224,0.00013,-0.00872,0.00658,-0.00107
AMZN240920C00100000,AMZN,2024-09-20,100.00,call,97.90,101.38,101.00,151,101.75,80,1,2227,2024-07-02,0.68460,0.99085,0.00038,-0.08766,0.02310,0.21214
AMZN240920P00100000,AMZN,2024-09-20,100.00,put,0.00,0.06,0.05,46,0.07,152,0,13230,2024-07-02,0.58415,-0.00332,0.00018,-0.01213,0.00939,-0.00159
AMZN240920C00105000,AMZN,2024-09-20,105.00,call,93.90,96.50,96.10,137,96.90,113,0,1788,2024-07-02,0.66463,0.98821,0.00049,-0.09757,0.02880,0.22168
AMZN240920P00105000,AMZN,2024-09-20,105.00,put,0.00,0.07,0.05,251,0.08,237,0,4372,2024-07-02,0.55595,-0.00402,0.00023,-0.01365,0.01113,-0.00191
AMZN240920C00110000,AMZN,2024-09-20,110.00,call,86.60,91.58,91.20,32,91.95,101,0,5114,2024-07-02,0.62896,0.98670,0.00058,-0.10225,0.03198,0.23180
AMZN240920P00110000,AMZN,2024-09-20,110.00,put,0.00,0.09,0.07,235,0.10,235,0,12643,2024-07-02,0.53491,-0.00525,0.00030,-0.01664,0.01413,-0.00250
AMZN240920C00115000,AMZN,2024-09-20,115.00,call,84.09,86.65,86.25,33,87.05,113,0,1447,2024-07-02,0.59116,0.98538,0.00067,-0.10565,0.03470,0.24203
AMZN240920P00115000,AMZN,2024-09-20,115.00,put,0.10,0.11,0.10,45,0.12,161,6,8702,2024-07-02,0.51144,-0.00657,0.00038,-0.01938,0.01726,-0.00312
AMZN240920C00120000,AMZN,2024-09-20,120.00,call,82.06,81.75,81.35,126,82.15,118,3,2025,2024-07-02,0.56235,0.98284,0.00081,-0.11225,0.03979,0.25166
AMZN240920P00120000,AMZN,2024-09-20,120.00,put,0.13,0.14,0.12,27,0.15,220,20,7191,2024-07-02,0.49131,-0.00850,0.00050,-0.02329,0.02165,-0.00403
AMZN240920C00125000,AMZN,2024-09-20,125.00,call,77.03,76.83,76.45,33,77.20,80,1,1446,2024-07-02,0.52851,0.98080,0.00095,-0.11641,0.04380,0.26154
AMZN240920P00125000,AMZN,2024-09-20,125.00,put,0.16,0.16,0.15,289,0.18,290,52,8184,2024-07-02,0.46479,-0.01010,0.00062,-0.02554,0.02518,-0.00478
AMZN240920C00130000,AMZN,2024-09-20,130.00,call,71.83,71.92,71.55,136,72.30,76,1,5483,2024-07-02,0.49741,0.97813,0.00112,-0.12143,0.04891,0.27113
AMZN240920P00130000,AMZN,2024-09-20,130.00,put,0.20,0.21,0.19,307,0.22,190,263,13358,2024-07-02,0.44772,-0.01335,0.00082,-0.03123,0.03208,-0.00631
AMZN240920C00135000,AMZN,2024-09-20,135.00,call,62.00,67.20,66.95,25,67.45,81,0,4372,2024-07-02,0.49756,0.96812,0.00154,-0.14342,0.06699,0.27710
AMZN240920P00135000,AMZN,2024-09-20,135.00,put,0.26,0.27,0.25,307,0.28,301,2,9391,2024-07-02,0.42988,-0.01736,0.00107,-0.03742,0.04019,-0.00820
AMZN240920C00140000,AMZN,2024-09-20,140.00,call,62.15,62.23,61.85,32,62.60,103,6,3143,2024-07-02,0.45549,0.96667,0.00174,-0.14209,0.06949,0.28735
AMZN240920P00140000,AMZN,2024-09-20,140.00,put,0.35,0.35,0.34,2,0.36,575,632,6323,2024-07-02,0.41312,-0.02268,0.00139,-0.04492,0.05042,-0.01071
AMZN240920C00145000,AMZN,2024-09-20,145.00,call,57.36,57.47,57.30,25,57.65,38,8,4397,2024-07-02,0.44147,0.95690,0.00221,-0.15770,0.08571,0.29350
AMZN240920P00145000,AMZN,2024-09-20,145.00,put,0.46,0.45,0.43,289,0.46,186,89,4200,2024-07-02,0.39604,-0.02937,0.00180,-0.05318,0.06260,-0.01386
AMZN240920C00150000,AMZN,2024-09-20,150.00,call,52.65,52.62,52.40,25,52.85,33,20,5389,2024-07-02,0.41372,0.94975,0.00267,-0.16471,0.09696,0.30100
AMZN240920P00150000,AMZN,2024-09-20,150.00,put,0.60,0.60,0.59,1,0.61,446,131,7316,2024-07-02,0.38217,-0.03898,0.00236,-0.06441,0.07901,-0.01840
AMZN240920C00155000,AMZN,2024-09-20,155.00,call,47.80,47.83,47.40,33,48.25,89,50,4827,2024-07-02,0.39071,0.93929,0.00329,-0.17497,0.11257,0.30691
AMZN240920P00155000,AMZN,2024-09-20,155.00,put,0.79,0.80,0.78,125,0.81,47,269,7103,2024-07-02,0.36891,-0.05157,0.00306,-0.07737,0.09897,-0.02436
AMZN240920C00160000,AMZN,2024-09-20,160.00,call,43.24,43.25,43.00,43,43.50,37,29,19997,2024-07-02,0.38110,0.92004,0.00416,-0.19600,0.13915,0.30851
AMZN240920P00160000,AMZN,2024-09-20,160.00,put,1.09,1.08,1.06,143,1.10,143,34,18859,2024-07-02,0.35732,-0.06846,0.00394,-0.09286,0.12358,-0.03237
AMZN240920C00165000,AMZN,2024-09-20,165.00,call,38.59,38.75,38.45,34,39.05,68,411,4636,2024-07-02,0.37013,0.89693,0.00518,-0.21680,0.16799,0.30824
AMZN240920P00165000,AMZN,2024-09-20,165.00,put,1.51,1.47,1.45,129,1.49,104,1361,6979,2024-07-02,0.34757,-0.09087,0.00503,-0.11096,0.15315,-0.04306
AMZN240920C00170000,AMZN,2024-09-20,170.00,call,34.40,34.30,34.20,31,34.40,22,26,7726,2024-07-02,0.35580,0.87057,0.00633,-0.23481,0.19748,0.30644
AMZN240920P00170000,AMZN,2024-09-20,170.00,put,2.07,2.02,2.00,10,2.04,89,925,10111,2024-07-02,0.33995,-0.12017,0.00629,-0.13151,0.18749,-0.05710
AMZN240920C00175000,AMZN,2024-09-20,175.00,call,30.00,30.10,30.00,26,30.20,5,72,23342,2024-07-02,0.34726,0.83509,0.00763,-0.25704,0.23234,0.30009
AMZN240920P00175000,AMZN,2024-09-20,175.00,put,2.82,2.77,2.74,9,2.79,11,633,9263,2024-07-02,0.33415,-0.15710,0.00768,-0.15337,0.22510,-0.07493
AMZN240920C00180000,AMZN,2024-09-20,180.00,call,26.10,26.10,26.00,28,26.20,2,244,11296,2024-07-02,0.33918,0.79288,0.00900,-0.27772,0.26766,0.29036
AMZN240920P00180000,AMZN,2024-09-20,180.00,put,3.83,3.73,3.70,37,3.75,1,571,18064,2024-07-02,0.32867,-0.20113,0.00913,-0.17378,0.26302,-0.09634
AMZN240920C00185000,AMZN,2024-09-20,185.00,call,22.40,22.40,22.30,13,22.50,2,433,17714,2024-07-02,0.33385,0.74270,0.01032,-0.29729,0.30207,0.27647
AMZN240920P00185000,AMZN,2024-09-20,185.00,put,5.10,5.00,4.95,55,5.05,21,541,5040,2024-07-02,0.32546,-0.25318,0.01050,-0.19274,0.29954,-0.12195
AMZN240920C00190000,AMZN,2024-09-20,190.00,call,18.90,19.02,18.95,2,19.10,19,1036,135737,2024-07-02,0.33004,0.68610,0.01148,-0.31305,0.33212,0.25907
AMZN240920P00190000,AMZN,2024-09-20,190.00,put,6.62,6.58,6.50,47,6.65,64,299,5837,2024-07-02,0.32303,-0.31135,0.01169,-0.20718,0.33095,-0.15090
AMZN240920C00195000,AMZN,2024-09-20,195.00,call,15.89,15.93,15.85,95,16.00,5,1326,8903,2024-07-02,0.32607,0.62502,0.01242,-0.32224,0.35504,0.23907
AMZN240920P00195000,AMZN,2024-09-20,195.00,put,8.65,8.50,8.45,1,8.55,9,504,2163,2024-07-02,0.32150,-0.37408,0.01259,-0.21579,0.35477,-0.18261
AMZN240920C00200000,AMZN,2024-09-20,200.00,call,13.20,13.20,13.15,4,13.25,1,10822,28043,2024-07-02,0.32348,0.56075,0.01302,-0.32519,0.36920,0.21688
AMZN240920P00200000,AMZN,2024-09-20,200.00,put,10.78,10.77,10.70,9,10.85,77,226,2102,2024-07-02,0.32059,-0.43925,0.01314,-0.21745,0.36920,-0.21615
AMZN240920C00205000,AMZN,2024-09-20,205.00,call,10.85,10.85,10.80,8,10.90,64,1790,7730,2024-07-02,0.32257,0.49575,0.01321,-0.32192,0.37352,0.19353
AMZN240920P00205000,AMZN,2024-09-20,205.00,put,13.43,13.43,13.35,9,13.50,39,125,180,2024-07-02,0.32150,-0.50446,0.01325,-0.21301,0.37352,-0.25057
AMZN240920C00210000,AMZN,2024-09-20,210.00,call,8.80,8.80,8.75,48,8.85,54,4145,12699,2024-07-02,0.32120,0.43188,0.01307,-0.31105,0.36808,0.17003
AMZN240920P00210000,AMZN,2024-09-20,210.00,put,16.60,16.45,16.30,1,16.60,19,16,602,2024-07-02,0.32348,-0.56722,0.01298,-0.20250,0.36823,-0.28469
AMZN240920C00215000,AMZN,2024-09-20,215.00,call,7.09,7.12,7.05,76,7.20,62,1034,7140,2024-07-02,0.32181,0.37177,0.01255,-0.29577,0.35408,0.14736
AMZN240920P00215000,AMZN,2024-09-20,215.00,put,20.10,19.83,19.55,20,20.10,37,98,27,2024-07-02,0.32760,-0.62502,0.01236,-0.18814,0.35505,-0.31744
AMZN240920C00220000,AMZN,2024-09-20,220.00,call,5.70,5.70,5.65,36,5.75,141,1675,12834,2024-07-02,0.32211,0.31591,0.01179,-0.27535,0.33303,0.12599
AMZN240920P00220000,AMZN,2024-09-20,220.00,put,26.40,23.48,23.20,30,23.75,4,10,46,2024-07-02,0.33217,-0.67724,0.01154,-0.16993,0.33604,-0.34834
AMZN240920C00225000,AMZN,2024-09-20,225.00,call,4.55,4.53,4.45,197,4.60,91,266,6774,2024-07-02,0.32272,0.26543,0.01085,-0.25185,0.30694,0.10643
AMZN240920P00225000,AMZN,2024-09-20,225.00,put,0.00,27.58,27.10,25,28.05,188,0,0,2024-07-02,0.34406,-0.71842,0.01048,-0.15678,0.31605,-0.37537
AMZN240920C00230000,AMZN,2024-09-20,230.00,call,3.60,3.60,3.55,76,3.65,101,962,4992,2024-07-02,0.32455,0.22155,0.00978,-0.22779,0.27836,0.08922
AMZN240920P00230000,AMZN,2024-09-20,230.00,put,0.00,31.42,30.95,85,31.90,85,0,0,2024-07-02,0.34178,-0.76438,0.00962,-0.12644,0.28815,-0.40393
AMZN240920C00235000,AMZN,2024-09-20,235.00,call,2.84,2.84,2.81,44,2.88,50,89,1463,2024-07-02,0.32592,0.18298,0.00869,-0.20256,0.24823,0.07399
AMZN240920P00235000,AMZN,2024-09-20,235.00,put,0.00,35.77,35.30,226,36.25,43,0,5,2024-07-02,0.35168,-0.79566,0.00861,-0.10914,0.26553,-0.42719
AMZN240920C00240000,AMZN,2024-09-20,240.00,call,2.27,2.25,2.22,60,2.28,30,247,1301,2024-07-02,0.32851,0.15090,0.00761,-0.17914,0.21918,0.06121
AMZN240920P00240000,AMZN,2024-09-20,240.00,put,0.00,40.45,40.15,5,40.75,30,0,2,2024-07-02,0.37043,-0.81520,0.00769,-0.10260,0.24976,-0.44601
AMZN240920C00245000,AMZN,2024-09-20,245.00,call,1.78,1.78,1.73,374,1.83,90,60,613,2024-07-02,0.33110,0.12377,0.00659,-0.15683,0.19142,0.05035
AMZN240920P00245000,AMZN,2024-09-20,245.00,put,0.00,45.22,44.55,157,45.90,160,0,0,2024-07-02,0.39071,-0.83000,0.00692,-0.09861,0.23694,-0.46294
AMZN240920C00250000,AMZN,2024-09-20,250.00,call,1.46,1.42,1.40,10,1.44,31,524,2092,2024-07-02,0.33446,0.10165,0.00567,-0.13696,0.16630,0.04145
AMZN240920P00250000,AMZN,2024-09-20,250.00,put,52.89,50.05,49.80,22,50.30,17,33,17,2024-07-02,0.41190,-0.84139,0.00627,-0.09648,0.22652,-0.47852
AMZN240920C00255000,AMZN,2024-09-20,255.00,call,1.17,1.14,1.10,125,1.17,61,53,454,2024-07-02,0.33842,0.08373,0.00486,-0.11953,0.14406,0.03420
AMZN240920P00255000,AMZN,2024-09-20,255.00,put,0.00,54.97,54.65,108,55.30,93,0,0,2024-07-02,0.43583,-0.84883,0.00574,-0.09840,0.21945,-0.49257
AMZN240920C00260000,AMZN,2024-09-20,260.00,call,0.91,0.91,0.87,362,0.94,101,64,419,2024-07-02,0.34178,0.06855,0.00413,-0.10327,0.12371,0.02806
AMZN240920P00260000,AMZN,2024-09-20,260.00,put,60.15,59.97,59.65,115,60.30,117,4,0,2024-07-02,0.46250,-0.85302,0.00531,-0.10433,0.21537,-0.50537
AMZN240920C00265000,AMZN,2024-09-20,265.00,call,0.74,0.73,0.70,300,0.76,135,6,41,2024-07-02,0.34543,0.05625,0.00350,-0.08916,0.10603,0.02306
AMZN240920P00265000,AMZN,2024-09-20,265.00,put,0.00,64.97,64.65,114,65.30,122,0,0,2024-07-02,0.48842,-0.85663,0.00495,-0.11004,0.21179,-0.51791
AMZN240920C00270000,AMZN,2024-09-20,270.00,call,0.61,0.59,0.57,148,0.62,166,148,315,2024-07-02,0.34940,0.04634,0.00297,-0.07705,0.09087,0.01902
AMZN240920P00270000,AMZN,2024-09-20,270.00,put,0.00,70.00,69.70,115,70.30,121,0,0,2024-07-02,0.51509,-0.85892,0.00464,-0.11730,0.20950,-0.52994
AMZN240920C00275000,AMZN,2024-09-20,275.00,call,0.53,0.48,0.46,173,0.51,223,11,85,2024-07-02,0.35351,0.03829,0.00251,-0.06663,0.07788,0.01574
AMZN240920P00275000,AMZN,2024-09-20,275.00,put,0.00,74.95,74.65,108,75.25,109,0,0,2024-07-02,0.53735,-0.86295,0.00436,-0.11985,0.20541,-0.54255
AMZN240920C00280000,AMZN,2024-09-20,280.00,call,0.41,0.40,0.38,263,0.41,186,29,934,2024-07-02,0.35900,0.03227,0.00215,-0.05865,0.06767,0.01327
AMZN240920P00280000,AMZN,2024-09-20,280.00,put,0.00,80.00,79.70,106,80.30,132,0,0,2024-07-02,0.56372,-0.86405,0.00413,-0.12794,0.20427,-0.55410
AMZN240920C00285000,AMZN,2024-09-20,285.00,call,0.34,0.33,0.31,213,0.34,126,45,1184,2024-07-02,0.36342,0.02693,0.00183,-0.05098,0.05824,0.01108
AMZN240920P00285000,AMZN,2024-09-20,285.00,put,0.00,84.95,84.65,118,85.25,107,0,0,2024-07-02,0.58476,-0.86740,0.00392,-0.13013,0.20081,-0.56642
AMZN241018C00085000,AMZN,2024-10-18,85.00,call,100.96,116.22,115.45,150,117.00,91,0,5,2024-07-02,0.08467,1.00000,0.00000,-0.04460,0.00000,0.24757
AMZN241018P00085000,AMZN,2024-10-18,85.00,put,0.00,0.04,0.01,164,0.08,442,0,208,2024-07-02,0.58796,-0.00196,0.00010,-0.00650,0.00677,-0.00128
AMZN241018C00090000,AMZN,2024-10-18,90.00,call,105.90,111.30,110.55,150,112.05,75,0,21,2024-07-02,0.08099,1.00000,0.00000,-0.04722,0.00000,0.26213
AMZN241018P00090000,AMZN,2024-10-18,90.00,put,0.05,0.05,0.02,141,0.08,595,2,168,2024-07-02,0.56433,-0.00251,0.00013,-0.00778,0.00847,-0.00163
AMZN241018C00095000,AMZN,2024-10-18,95.00,call,102.35,106.88,105.65,156,108.10,150,0,7,2024-07-02,0.68796,0.98674,0.00045,-0.09128,0.03704,0.26769
AMZN241018P00095000,AMZN,2024-10-18,95.00,put,0.00,0.07,0.03,140,0.11,254,0,111,2024-07-02,0.54878,-0.00351,0.00018,-0.01022,0.01146,-0.00228
